location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Sunshine Duration,Precipitation Total,Snowfall Amount,Relative Humidity,Cloud Cover Total,Wind Speed,Wind Direction
unit,°C,°C,min,mm,cm,%,%,km/h,°
level,2 m elevation corrected,700 mb,sfc,sfc,sfc,2 m,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [700 mb],Basel Sunshine Duration,Basel Precipitation Total,Basel Snowfall Amount,Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20230217T0100,7.4905286,-6.35,0.0,0.0,0.0,63.0,100.0,6.924738,188.97263
20230217T0200,8.250529,-6.02,0.0,0.0,0.0,59.0,100.0,6.638072,192.52881
20230217T0300,8.950529,-6.0,0.0,0.0,0.0,56.0,100.0,7.0911775,203.9625
20230217T0400,9.600529,-6.01,0.0,0.0,0.0,54.0,100.0,7.491114,215.21759
20230217T0500,10.080529,-6.1,0.0,0.0,0.0,54.0,100.0,5.3999996,216.8699
20230217T0600,10.160529,-5.97,0.0,0.0,0.0,55.0,100.0,6.28713,203.62938
20230217T0700,10.210529,-5.84,0.0,0.0,0.0,58.0,100.0,5.1165614,230.7106
20230217T0800,10.170529,-5.83,0.0,0.0,0.0,65.0,100.0,6.6185193,247.61987
20230217T0900,9.680529,-6.51,0.0,0.0,0.0,73.0,100.0,9.255571,256.50427
20230217T1000,10.460529,-5.38,0.0,0.0,0.0,70.0,100.0,16.09969,259.69516
20230217T1100,12.170529,-5.52,0.0,0.0,0.0,60.0,100.0,20.721119,262.01068
20230217T1200,13.250529,-5.04,0.0,0.0,0.0,58.0,100.0,21.9718,268.12213
20230217T1300,13.770529,-5.14,0.0,0.0,0.0,62.0,100.0,23.444265,266.47855
20230217T1400,12.970529,-4.46,0.0,0.0,0.0,67.0,100.0,22.19773,261.6071
20230217T1500,14.860529,-3.95,0.0,0.0,0.0,62.0,100.0,22.505037,262.6476
20230217T1600,15.030529,-3.99,0.0,0.0,0.0,63.0,100.0,23.857979,264.80557
20230217T1700,14.810529,-3.54,0.0,0.0,0.0,65.0,100.0,23.97989,262.23483
20230217T1800,14.750529,-3.31,20.60606,0.0,0.0,65.0,65.0,21.897945,260.5377
20230217T1900,13.610529,-3.03,0.0,0.0,0.0,70.0,100.0,16.87398,258.9298
20230217T2000,13.010529,-2.75,0.0,0.0,0.0,71.0,100.0,16.055353,250.34618
20230217T2100,11.960529,-2.55,0.0,0.0,0.0,75.0,100.0,14.986553,245.89777
20230217T2200,11.720529,-2.76,0.0,0.0,0.0,75.0,100.0,15.596767,251.14685
20230217T2300,11.720529,-2.9,0.0,0.0,0.0,75.0,100.0,16.516901,253.53998
20230218T0000,10.810529,-2.77,0.0,0.0,0.0,80.0,5.1000004,16.516901,253.53998
20230218T0100,10.610529,-2.57,0.0,0.0,0.0,82.0,8.0,16.516901,253.53998
20230218T0200,10.170529,-2.46,0.0,0.0,0.0,85.0,4.5,15.596767,251.14685
20230218T0300,10.400529,-2.37,0.0,0.0,0.0,85.0,8.0,12.979984,250.55997
20230218T0400,10.380529,-2.48,0.0,0.0,0.0,85.0,9.0,12.181625,251.0296
20230218T0500,10.250529,-2.51,0.0,0.0,0.0,86.0,13.0,11.298495,247.52057
20230218T0600,10.490529,-2.51,0.0,0.0,0.0,85.0,52.0,9.6932955,254.93152
20230218T0700,10.870529,-2.71,0.0,0.0,0.0,84.0,16.0,9.360001,247.38014
20230218T0800,10.690529,-2.79,0.0,0.0,0.0,83.0,21.0,9.021574,241.38954
20230218T0900,10.450529,-2.66,27.83872,0.0,0.0,83.0,10.0,8.049845,243.43495
20230218T1000,10.950529,-2.49,51.818184,0.0,0.0,84.0,13.500001,10.829959,254.57785
20230218T1100,12.860529,-2.23,53.81818,0.0,0.0,73.0,10.200001,18.844202,263.41806
20230218T1200,14.170529,-2.08,48.909092,0.0,0.0,65.0,18.300001,24.216522,264.8827
20230218T1300,15.070529,-1.88,46.545456,0.0,0.0,59.0,22.2,27.117346,264.66785
20230218T1400,15.180529,-1.05,41.81818,0.0,0.0,63.0,30.000002,26.649727,268.45184
20230218T1500,15.830529,-1.11,49.272724,0.0,0.0,59.0,17.7,27.117346,264.66785
20230218T1600,16.13053,-1.26,45.454544,0.0,0.0,57.0,24.0,26.341572,266.08176
20230218T1700,16.06053,-1.45,44.545456,0.0,0.0,57.0,25.500002,24.482647,269.15747
20230218T1800,15.340529,-1.43,49.636364,0.0,0.0,60.0,17.1,21.24305,269.029
20230218T1900,13.930529,-1.48,54.647274,0.0,0.0,68.0,7.2000003,14.044615,268.5312
20230218T2000,12.610529,-1.75,0.0,0.0,0.0,74.0,6.0,10.661107,258.31064
20230218T2100,12.000529,-1.91,0.0,0.0,0.0,78.0,14.0,9.028754,246.50143
20230218T2200,11.3005295,-2.11,0.0,0.0,0.0,81.0,26.400002,7.5685663,244.65384
20230218T2300,11.260529,-2.36,0.0,0.0,0.0,81.0,26.1,8.225035,246.8014
20230219T0000,10.760529,-2.74,0.0,0.0,0.0,81.0,46.0,10.041354,255.46555
20230219T0100,10.230529,-3.02,0.0,0.0,0.0,82.0,10.0,9.793058,252.89728
20230219T0200,9.920529,-3.22,0.0,0.0,0.0,82.0,38.0,9.0,253.7398
20230219T0300,9.880529,-3.34,0.0,0.0,0.0,83.0,100.0,10.08,270.0
20230219T0400,9.810529,-3.52,0.0,0.0,0.0,85.0,100.0,14.830076,275.5722
20230219T0500,9.470529,-3.73,0.0,0.0,0.0,84.0,100.0,17.698677,274.66687
20230219T0600,9.030529,-3.65,0.0,0.0,0.0,83.0,100.0,19.523155,275.2901
20230219T0700,8.560529,-4.06,0.0,0.0,0.0,82.0,30.000002,19.523155,275.2901
20230219T0800,8.480529,-4.25,0.0,0.0,0.0,82.0,100.0,19.45333,272.1211
20230219T0900,8.400529,-4.12,29.35202,0.0,0.0,81.0,10.0,21.96295,269.06082
20230219T1000,9.740529,-3.98,0.0,0.0,0.0,73.0,100.0,25.210283,268.36343
20230219T1100,10.560529,-3.82,0.0,0.0,0.0,71.0,100.0,27.0,270.0
20230219T1200,11.630529,-3.76,53.939396,0.0,0.0,68.0,10.0,26.042212,275.55298
20230219T1300,11.720529,-3.88,46.666668,0.0,0.0,68.0,22.0,28.664682,281.59216
20230219T1400,11.730529,-4.48,0.0,0.0,0.0,63.0,100.0,24.503809,280.15427
20230219T1500,12.160529,-4.44,0.0,0.0,0.0,59.0,100.0,24.251284,275.96448
20230219T1600,12.410529,-4.92,0.0,0.0,0.0,57.0,100.0,22.253124,279.30994
20230219T1700,12.210529,-4.92,0.0,0.0,0.0,58.0,100.0,21.479666,283.57043
20230219T1800,11.560529,-4.64,0.0,0.0,0.0,62.0,100.0,19.839235,281.51382
20230219T1900,11.010529,-4.45,0.0,0.0,0.0,65.0,100.0,16.516901,286.46002
20230219T2000,10.510529,-3.78,0.5083333,0.0,0.0,69.0,7.5000005,12.979984,289.44003
20230219T2100,9.370529,-3.75,0.0,0.0,0.0,73.0,61.0,11.91812,295.0169
20230219T2200,9.110529,-3.89,0.0,0.0,0.0,72.0,100.0,9.793058,287.10272
20230219T2300,9.240529,-3.79,0.0,0.0,0.0,71.0,100.0,8.557102,284.62088
20230220T0000,8.910529,-3.41,0.0,0.0,0.0,73.0,100.0,7.92,270.0
20230220T0100,8.840529,-2.77,0.0,0.0,0.0,72.0,100.0,7.5170207,253.30075
20230220T0200,8.780529,-2.71,0.0,0.0,0.0,70.0,1.2,7.2805495,261.46924
20230220T0300,8.510529,-2.66,0.0,0.0,0.0,71.0,4.2000003,4.6938252,265.6013
20230220T0400,8.180529,-3.05,0.0,0.0,0.0,71.0,3.9,5.3999996,233.1301
20230220T0500,7.6405287,-2.95,0.0,0.0,0.0,72.0,0.0,6.489992,213.69006
20230220T0600,6.1605287,-2.54,0.0,0.0,0.0,76.0,0.0,6.924738,188.97263
20230220T0700,5.1405287,-2.11,0.0,0.0,0.0,78.0,0.0,6.924738,171.02737
20230220T0800,5.4405284,-1.93,0.0,0.0,0.0,76.0,1.2,5.0911684,135.0
20230220T0900,5.5605288,-1.4,33.028835,0.0,0.0,77.0,3.9,4.6938257,122.47119
20230220T1000,6.2105284,-1.1,57.272724,0.0,0.0,76.0,4.5,3.0758414,110.556046
20230220T1100,8.3005295,-0.88,57.090908,0.0,0.0,70.0,4.8,1.835647,101.30993
20230220T1200,10.070529,-0.58,58.18182,0.0,0.0,64.0,3.0,1.2979984,33.690063
20230220T1300,11.540529,-0.34,59.636364,0.0,0.0,59.0,0.6,1.9386592,291.8014
20230220T1400,12.410529,-0.68,60.0,0.0,0.0,54.0,0.0,2.0991426,329.03625
20230220T1500,13.510529,-0.4,60.0,0.0,0.0,48.0,0.0,2.8116899,309.80557
20230220T1600,14.370529,-0.33,59.636364,0.0,0.0,46.0,0.6,4.8433046,311.98724
20230220T1700,14.690529,-0.15,53.939396,0.0,0.0,47.0,10.0,5.315336,331.69925
20230220T1800,14.460529,0.0,55.151512,0.0,0.0,49.0,8.0,5.692099,325.30484
20230220T1900,13.690529,-0.13,57.090908,0.0,0.0,51.0,4.8,5.3517847,317.72632
20230220T2000,12.910529,-0.34,1.4848485,0.0,0.0,54.0,29.0,4.6938257,327.5288
20230220T2100,12.010529,-0.51,0.0,0.0,0.0,57.0,13.8,2.2768397,288.43497
20230220T2200,11.390529,-0.66,0.0,0.0,0.0,59.0,100.0,3.096837,215.53769
20230220T2300,11.020529,-0.84,0.0,0.0,0.0,59.0,69.0,5.4119864,183.81407
20230221T0000,9.910529,-0.85,0.0,0.0,0.0,62.0,6.9,5.1544156,167.90524
20230221T0100,9.190529,-0.94,0.0,0.0,0.0,63.0,0.6,5.2416787,164.0546
20230221T0200,8.700529,-1.09,0.0,0.0,0.0,64.0,0.0,4.896529,162.89728
20230221T0300,8.3005295,-0.93,0.0,0.0,0.0,67.0,0.0,4.829907,153.43495
20230221T0400,7.8605285,-1.03,0.0,0.0,0.0,69.0,3.3000002,4.2136917,160.01689
20230221T0500,7.2705283,-1.19,0.0,0.0,0.0,71.0,5.1000004,3.5455887,156.0375
20230221T0600,6.8805285,-1.39,0.0,0.0,0.0,73.0,4.8,3.8773184,158.1986
20230221T0700,6.5605288,-1.61,0.0,0.0,0.0,74.0,0.90000004,4.5536795,161.56505
20230221T0800,6.290529,-1.8,0.0,0.0,0.0,75.0,0.0,4.5536795,161.56505
20230221T0900,6.0805287,-1.92,36.183334,0.0,0.0,76.0,0.0,5.1165614,129.2894
20230221T1000,6.3205285,-2.06,60.0,0.0,0.0,78.0,0.0,5.5887027,104.93142
20230221T1100,8.100529,-2.13,60.0,0.0,0.0,74.0,0.0,6.5693827,99.46232
20230221T1200,10.420529,-2.14,60.0,0.0,0.0,64.0,0.0,5.4477882,97.59464
20230221T1300,12.370529,-2.09,60.0,0.0,0.0,55.0,0.0,4.68,89.99999
20230221T1400,13.460529,-1.84,60.0,0.0,0.0,50.0,0.0,2.7416782,66.8014
20230221T1500,14.750529,-1.74,60.0,0.0,0.0,45.0,0.0,2.7416782,66.8014
20230221T1600,15.570529,-1.7,58.36364,0.0,0.0,41.0,2.7,2.8116899,50.194427
20230221T1700,15.870529,-1.76,56.909092,0.0,0.0,42.0,5.1000004,3.0758414,20.556046
20230221T1800,15.560529,-1.85,56.545456,0.0,0.0,45.0,5.7000003,3.6179552,5.7105865
20230221T1900,14.780529,-2.0,47.272724,0.0,0.0,47.0,21.0,5.771239,356.42368
20230221T2000,13.400529,-2.08,1.7249159,0.0,0.0,54.0,52.0,5.0528407,4.085617
20230221T2100,12.100529,-2.15,0.0,0.0,0.0,60.0,5.0,0.71999997,89.99999
20230221T2200,11.170529,-2.21,0.0,0.0,0.0,62.0,19.0,2.5455842,135.0
20230221T2300,10.430529,-2.34,0.0,0.0,0.0,63.0,27.0,3.8268526,131.18591
20230222T0000,9.450529,-2.53,0.0,0.0,0.0,64.0,33.0,5.1165614,140.71059
20230222T0100,9.190529,-2.68,0.0,0.0,0.0,61.0,37.0,6.638072,139.3987
20230222T0200,8.8005295,-2.79,0.0,0.0,0.0,61.0,35.0,7.386582,136.97493
20230222T0300,7.9305286,-2.83,0.0,0.0,0.0,60.0,43.0,6.4096174,141.84277
20230222T0400,7.6305285,-2.82,0.0,0.0,0.0,58.0,37.0,4.198285,149.03624
20230222T0500,6.6205287,-2.94,0.0,0.0,0.0,62.0,47.0,2.52,180.0
20230222T0600,6.7005286,-3.22,0.0,0.0,0.0,54.0,100.0,5.4477882,172.40535
20230222T0700,7.7605286,-3.47,0.0,0.0,0.0,55.0,100.0,6.638072,139.3987
20230222T0800,8.250529,-3.74,0.0,0.0,0.0,65.0,100.0,6.638072,130.60129
20230222T0900,8.820529,-3.95,0.0,0.0,0.0,67.0,100.0,7.729527,117.75854
20230222T1000,8.870529,-4.05,0.0,0.0,0.0,68.0,100.0,5.506941,101.30993
20230222T1100,10.260529,-4.19,0.0,0.0,0.0,67.0,100.0,3.6,89.99999
20230222T1200,12.580529,-4.55,0.0,0.0,0.0,61.0,100.0,5.8048253,299.74487
20230222T1300,14.980529,-5.24,0.0,0.0,0.0,59.0,100.0,15.188415,275.44034
20230222T1400,14.830529,-3.95,0.0,0.0,0.0,56.0,100.0,14.440443,274.28915
20230222T1500,14.810529,-4.81,0.0,0.0,0.0,57.0,100.0,19.559633,276.34018
20230222T1600,14.590529,-5.61,0.0,0.0,0.0,59.0,100.0,19.559633,276.34018
20230222T1700,13.770529,-6.34,0.0,0.0,0.0,63.0,100.0,19.852295,274.15967
20230222T1800,12.940529,-6.68,0.0,0.0,0.0,65.0,100.0,15.84,270.0
20230222T1900,12.330529,-6.97,0.0,0.0,0.0,68.0,100.0,9.726665,272.1211
20230222T2000,11.760529,-6.96,0.0,0.0,0.0,73.0,100.0,6.4799995,270.0
20230222T2100,11.400529,-6.67,0.0,0.0,0.0,75.0,100.0,6.162207,263.29016
20230222T2200,10.600529,-6.65,0.0,0.4,0.0,82.0,100.0,5.0911684,188.1301
20230222T2300,10.120529,-6.89,0.0,0.3,0.0,80.0,100.0,7.6367526,171.8699
20230223T0000,10.010529,-6.64,0.0,0.2,0.0,78.0,100.0,7.2359104,185.71059
20230223T0100,10.010529,-6.86,0.0,0.0,0.0,77.0,100.0,6.519877,173.6598
20230223T0200,9.8005295,-7.23,0.0,0.0,0.0,76.0,100.0,6.28713,193.24052
20230223T0300,9.230529,-6.98,0.0,0.0,0.0,82.0,100.0,5.904439,232.43141
20230223T0400,9.190529,-7.2,0.0,0.0,0.0,82.0,100.0,3.4152596,198.43495
20230223T0500,9.010529,-7.4,0.0,0.0,0.0,81.0,100.0,4.1046314,142.12502
20230223T0600,9.060529,-7.52,0.0,0.0,0.0,81.0,100.0,5.154415,155.22485
20230223T0700,9.150529,-7.5,0.0,0.0,0.0,80.0,100.0,4.802999,167.00539
20230223T0800,8.560529,-7.64,0.0,0.0,0.0,81.0,100.0,5.04,180.0
20230223T0900,8.310529,-7.88,0.0,0.0,0.0,84.0,100.0,4.896529,162.89728
20230223T1000,9.8005295,-7.93,10.909091,0.0,0.0,80.0,81.0,1.9386592,201.8014
20230223T1100,11.0505295,-7.7,49.696968,0.0,0.0,70.0,17.0,3.4152596,288.43497
20230223T1200,12.0505295,-7.56,42.424244,0.0,0.0,66.0,29.0,3.6,306.8699
20230223T1300,12.900529,-7.48,37.57576,0.0,0.0,63.0,37.0,3.8268526,318.8141
20230223T1400,13.150529,-7.2,24.848484,0.0,0.0,65.0,58.0,3.2399998,89.99999
20230223T1500,14.210529,-7.16,39.999996,0.0,0.0,60.0,33.0,3.6,89.99999
20230223T1600,14.530529,-7.09,56.9697,0.0,0.0,57.0,5.0,4.32,89.99999
20230223T1700,14.570529,-7.04,60.0,0.0,0.0,56.0,0.0,3.671294,78.69006
20230223T1800,14.270529,-6.96,60.0,0.0,0.0,56.0,0.0,2.5959969,56.30993
20230223T1900,13.660529,-7.03,60.0,0.0,0.0,57.0,0.0,4.5536795,18.434952
20230223T2000,13.140529,-7.13,6.6187882,0.0,0.0,59.0,1.2,6.489992,3.1798248
20230223T2100,11.950529,-7.03,0.0,0.0,0.0,66.0,3.0,7.6367526,8.130096
20230223T2200,10.140529,-6.99,0.0,0.0,0.0,76.0,3.0,5.04,360.0
20230223T2300,8.660529,-6.89,0.0,0.0,0.0,84.0,2.7,1.1384199,341.56506
20230224T0000,8.110529,-6.82,0.0,0.0,0.0,87.0,4.2000003,1.5273507,225.0
20230224T0100,7.8505287,-6.7,0.0,0.0,0.0,88.0,16.0,3.319036,220.6013
20230224T0200,7.7805285,-6.79,0.0,0.0,0.0,87.0,100.0,4.8433046,228.01279
20230224T0300,7.8605285,-6.84,0.0,0.0,0.0,85.0,34.0,4.198285,239.03624
20230224T0400,7.5105286,-7.05,0.0,0.0,0.0,88.0,23.0,4.0249224,243.43495
20230224T0500,7.2805285,-7.23,0.0,0.0,0.0,89.0,94.0,3.319036,220.6013
20230224T0600,7.1105285,-7.26,0.0,0.0,0.0,88.0,67.0,1.8,216.8699
20230224T0700,6.9705286,-7.16,0.0,0.0,0.0,89.0,100.0,0.71999997,180.0
20230224T0800,6.8805285,-7.33,0.0,0.0,0.0,88.0,100.0,5.315336,118.30075
20230224T0900,6.9605284,-7.65,11.7468,0.0,0.0,87.0,71.0,2.5455842,98.1301
20230224T1000,7.4705286,-7.8,38.78788,0.0,0.0,87.0,35.0,1.8,306.8699
20230224T1100,8.730529,-7.57,59.393936,0.0,0.0,83.0,1.0,0.71999997,270.0
20230224T1200,10.610529,-7.69,32.727272,0.0,0.0,77.0,45.0,0.35999998,270.0
20230224T1300,13.030529,-7.58,33.939392,0.0,0.0,67.0,43.0,6.12,270.0
20230224T1400,13.530529,-7.49,58.78788,0.0,0.0,61.0,2.0,6.489992,303.69006
20230224T1500,14.640529,-7.38,0.0,0.0,0.0,54.0,100.0,13.18308,304.99203
20230224T1600,14.340529,-7.37,6.060605,0.1,0.0,52.0,89.0,17.399586,294.44397
20230224T1700,14.540529,-7.34,0.0,0.0,0.0,52.0,100.0,16.73516,288.8247
20230224T1800,13.940529,-7.6,0.0,0.0,0.0,55.0,100.0,15.379206,286.31384
20230224T1900,13.160529,-7.41,0.0,0.0,0.0,59.0,100.0,14.241629,286.14435
20230224T2000,12.340529,-7.35,0.0,0.0,0.0,63.0,100.0,12.758432,286.38956
20230224T2100,11.470529,-7.38,0.0,0.0,0.0,70.0,100.0,14.154915,277.30576
20230224T2200,10.750529,-7.54,0.0,0.0,0.0,78.0,100.0,12.959999,270.0
20230224T2300,10.030529,-7.74,0.0,0.6,0.0,86.0,100.0,13.450708,285.5241
20230225T0000,6.6005287,-7.32,0.0,2.2,0.0,86.0,100.0,23.4,360.0
20230225T0100,5.4805284,-7.76,0.0,0.6,0.0,79.0,100.0,19.959719,7.253174
20230225T0200,5.3005285,-8.5,0.0,0.0,0.0,80.0,100.0,13.684735,358.49255
20230225T0300,5.3505287,-8.3,0.0,0.0,0.0,79.0,100.0,5.6233797,320.19443
20230225T0400,5.4405284,-8.81,0.0,0.0,0.0,80.0,100.0,5.0142193,338.9625
20230225T0500,5.4105287,-8.87,0.0,0.0,0.0,82.0,100.0,4.2136917,340.0169
20230225T0600,5.1905284,-9.25,0.0,0.0,0.0,82.0,100.0,5.7599998,360.0
20230225T0700,4.7705283,-9.61,0.0,0.0,0.0,84.0,100.0,8.759178,9.462311
20230225T0800,4.0505285,-9.4,0.0,0.0,0.0,83.0,100.0,9.72,360.0
20230225T0900,3.7605286,-9.5,0.0,0.0,0.0,82.0,100.0,15.124284,1.3639221
20230225T1000,4.2805285,-9.1,0.0,0.0,0.0,72.0,100.0,16.039202,9.0394745
20230225T1100,4.5305285,-8.28,0.0,0.0,0.0,71.0,100.0,14.799459,355.81506
20230225T1200,4.9905286,-7.69,0.0,0.0,0.0,67.0,100.0,16.454008,349.9194
20230225T1300,5.7405286,-6.95,53.939396,0.0,0.0,61.0,10.0,19.559633,353.65985
20230225T1400,7.2505283,-6.32,53.939396,0.0,0.0,54.0,10.0,17.28,360.0
20230225T1500,7.3005285,-6.92,60.0,0.0,0.0,51.0,0.0,20.519999,360.0
20230225T1600,7.3505287,-6.99,60.0,0.0,0.0,47.0,0.0,18.806337,5.492325
20230225T1700,7.1905284,-7.24,60.0,0.0,0.0,48.0,0.0,21.046917,12.847687
20230225T1800,6.5505285,-7.85,60.0,0.0,0.0,48.0,0.0,18.792551,16.69925
20230225T1900,5.5205283,-7.53,60.0,0.0,0.0,50.0,0.0,14.689589,17.102722
20230225T2000,4.4305286,-8.24,9.733334,0.0,0.0,56.0,0.0,11.753877,27.349869
20230225T2100,3.6005285,-9.8,0.0,0.0,0.0,61.0,0.0,9.220499,38.659805
20230225T2200,2.8405285,-10.78,0.0,0.0,0.0,67.0,0.0,8.209263,37.87497
20230225T2300,2.4605286,-11.4,0.0,0.0,0.0,68.0,0.0,11.304229,37.234833
20230226T0000,1.8705287,-11.95,0.0,0.0,0.0,58.0,0.0,12.496718,48.503525
20230226T0100,0.73052865,-12.57,0.0,0.0,0.0,52.0,0.0,8.4963045,53.61563
20230226T0200,-0.04947134,-12.89,0.0,0.0,0.0,58.0,0.0,5.991594,57.26477
20230226T0300,-0.52947134,-13.46,0.0,0.0,0.0,62.0,0.0,6.792466,32.005356
20230226T0400,-0.41947132,-14.22,0.0,0.0,0.0,59.0,0.0,10.464797,40.81508
20230226T0500,-0.23947135,-15.47,0.0,0.0,0.0,57.0,0.0,10.948973,43.66777
20230226T0600,-0.82947135,-16.77,0.0,0.0,0.0,63.0,0.0,11.4862,32.195724
20230226T0700,-0.77947134,-18.04,0.0,0.0,0.0,61.0,0.0,12.984975,46.123276
20230226T0800,-0.6794713,-19.23,0.0,0.0,0.0,58.0,0.0,14.021525,41.877853
20230226T0900,-0.12947133,-20.45,45.233334,0.0,0.0,51.0,0.0,19.406637,49.513977
20230226T1000,0.38052866,-21.62,60.0,0.0,0.0,46.0,0.0,27.971327,58.150955
20230226T1100,1.0205287,-22.27,53.939396,0.0,0.0,42.0,10.0,30.631746,60.42215
20230226T1200,1.3605287,-21.23,53.939396,0.0,0.0,40.0,10.0,32.553635,60.883842
20230226T1300,1.9205287,-20.97,60.0,0.0,0.0,37.0,0.0,33.667217,65.35322
20230226T1400,2.4105287,-21.77,0.0,0.0,0.0,42.0,100.0,32.06426,61.132835
20230226T1500,2.5205286,-21.65,43.636364,0.0,0.0,43.0,27.0,34.54687,56.475517
20230226T1600,3.0505285,-21.43,53.939396,0.0,0.0,43.0,10.0,38.546906,55.271004
20230226T1700,3.0205286,-20.93,53.939396,0.0,0.0,45.0,10.0,37.97104,58.570435
20230226T1800,2.6905286,-20.52,53.939396,0.0,0.0,49.0,10.0,35.647274,56.951874
20230226T1900,1.7405287,-20.34,30.303032,0.0,0.0,56.0,49.0,31.863558,57.925987
20230226T2000,1.0405287,-20.36,7.624916,0.0,0.0,62.0,32.0,25.44566,64.88516
20230226T2100,0.8805287,-19.77,0.0,0.0,0.0,54.0,0.0,32.76,67.38013
20230226T2200,0.56052864,-19.41,0.0,0.0,0.0,54.0,0.0,33.371433,69.805664
20230226T2300,0.110528655,-19.33,0.0,0.0,0.0,56.0,0.0,33.927967,70.79602
20230227T0000,-0.21947134,-18.99,0.0,0.0,0.0,58.0,0.0,32.79361,72.75853
20230227T0100,-0.59947133,-18.47,0.0,0.0,0.0,60.0,0.0,35.11061,74.53877
20230227T0200,-0.95947134,-18.25,0.0,0.0,0.0,61.0,0.0,33.626774,74.47588
20230227T0300,-1.0094713,-17.87,0.0,0.0,0.0,62.0,0.0,33.790176,75.815704
20230227T0400,-1.2094713,-17.66,0.0,0.0,0.0,62.0,0.0,34.57687,75.52971
20230227T0500,-1.4194714,-17.52,0.0,0.0,0.0,63.0,0.0,33.532215,75.06858
20230227T0600,-1.5194713,-17.38,0.0,0.0,0.0,63.0,0.0,33.1845,74.908424
20230227T0700,-1.6994714,-17.04,0.0,0.0,0.0,63.0,0.0,30.735231,76.452065
20230227T0800,-1.8694713,-16.21,0.0,0.0,0.0,64.0,0.0,26.999998,73.73979
20230227T0900,-1.6094713,-15.64,47.1,0.0,0.0,62.0,0.0,26.882141,69.62356
20230227T1000,-0.25947133,-15.04,60.0,0.0,0.0,56.0,0.0,28.357857,69.95474
20230227T1100,1.0905286,-14.53,60.0,0.0,0.0,51.0,0.0,30.853073,70.9308
20230227T1200,2.1205285,-14.12,50.303032,0.0,0.0,47.0,16.0,34.04047,72.1399
20230227T1300,2.9305286,-13.95,50.303032,0.0,0.0,44.0,16.0,35.864742,70.65566
20230227T1400,4.2305284,-12.46,0.0,0.0,0.0,41.0,100.0,32.761974,77.94921
20230227T1500,4.8605285,-12.51,0.0,0.0,0.0,39.0,100.0,34.17157,78.4533
20230227T1600,5.1605287,-12.42,0.0,0.0,0.0,40.0,100.0,34.10133,79.04594
20230227T1700,4.8605285,-12.3,0.0,0.0,0.0,41.0,100.0,33.041645,78.69006
20230227T1800,4.4105287,-12.51,0.0,0.0,0.0,42.0,100.0,30.0767,78.95905
20230227T1900,3.6105285,-12.81,0.0,0.0,0.0,43.0,100.0,27.852928,75.78415
20230227T2000,2.9605286,-13.1,0.0,0.0,0.0,48.0,100.0,25.620771,72.83808
20230227T2100,2.5905285,-13.07,0.0,0.0,0.0,51.0,100.0,25.516865,73.61045
20230227T2200,2.1405284,-12.84,0.0,0.0,0.0,55.0,100.0,24.379204,73.70595
20230227T2300,1.5205287,-12.57,0.0,0.0,0.0,63.0,79.0,22.55106,73.30075
20230228T0000,1.1405287,-12.23,0.0,0.0,0.0,65.0,85.0,22.007162,74.82708
20230228T0100,1.1805286,-11.76,0.0,0.0,0.0,64.0,100.0,20.870687,75.00492
20230228T0200,1.2605287,-11.77,0.0,0.0,0.0,63.0,100.0,18.556595,71.91655
20230228T0300,1.3705287,-11.68,0.0,0.0,0.0,59.0,100.0,16.516901,73.53998
20230228T0400,0.9505287,-11.86,0.0,0.0,0.0,57.0,99.0,15.893093,76.90811
20230228T0500,0.15052865,-12.04,0.0,0.0,0.0,62.0,64.0,12.904882,67.011284
20230228T0600,-0.44947132,-11.98,0.0,0.0,0.0,65.0,27.0,11.119281,60.945396
20230228T0700,-0.84947133,-11.91,0.0,0.0,0.0,67.0,26.0,10.30883,65.224846
20230228T0800,-1.0494714,-11.82,0.0,0.0,0.0,68.0,19.0,9.360001,67.380135
20230228T0900,-0.88947135,-11.73,36.58889,0.0,0.0,66.0,25.0,10.028439,68.96249
20230228T1000,0.38052866,-11.58,38.78788,0.0,0.0,60.0,35.0,14.145756,75.25644
20230228T1100,1.9005287,-11.49,39.999996,0.0,0.0,55.0,33.0,15.629972,82.056526
20230228T1200,3.6905286,-11.25,47.272724,0.0,0.0,51.0,21.0,15.328561,80.537674
20230228T1300,5.3305287,-11.11,56.9697,0.0,0.0,46.0,5.0,13.049689,65.55604
20230228T1400,5.6505284,-10.47,56.363636,0.0,0.0,44.0,6.0,6.618519,44.999985
20230228T1500,6.8205285,-10.22,60.0,0.0,0.0,42.0,0.0,5.8603754,10.619659
20230228T1600,7.6905284,-10.16,58.78788,0.0,0.0,41.0,2.0,6.162207,6.7098236
20230228T1700,8.120529,-9.99,60.0,0.0,0.0,42.0,0.0,5.0528407,4.085617
